document,source_sha256,line,text,verification_status,evidence,evidence_boundary
docx_pre.txt,9b70fb41ebbb4f8183e19533facf80df81b1d7ce73bd3a976a2714347d3f11d8,1,你现在负责本项目的 Phase -1：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1087,如果计算量太大：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1089,优先级依次是：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1091,1. Personal Anchor,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1092,2. X1-H,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1093,3. Spatial Coordination,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1094,4. RLCS,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1095,5. G5,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1096,6. Frequency,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1097,7. Session Signature,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1098,8. Spectral extras,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1099,9. Path Signature,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1101,先把核心 pipeline 跑通，再扩展低优先级 family。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1103,本轮最重要的成果不是最高 F1，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1104,而是建立一套以后可以继续增加 feature family 的,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1105,“条件信息 + 校准 + 鲁棒性审计”实验框架，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1106,并得到第一版真正有依据的 Personalized Feature Bank。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1108,特征具体计算：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1109,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1110,五、Feature Bank：精确定义与计算方式,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1111,==================================================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1113,总原则：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1115,1. 已经在仓库里经过验证的 X1-H / RLCS / CES / G5 / Frequency，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1116,   优先复用现有实现，禁止为了“统一公式”偷偷改历史实现。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1117,   下面公式用于明确其数学意义、补齐新 family，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1118,   如果现有实现与这里有轻微差异：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1119,       现有 validated implementation 为主，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1120,       REPORT 中记录实际公式。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1122,2. 所有需要“fit”的量：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1123,   scaler、PCA、CSP、SPD reference、prototype、threshold、,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1124,   calibration statistic,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1125,   必须只从 training/calibration data 得到。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1127,3. 所有 feature 最终按 family 输出，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1128,   不允许把几十个 scalar feature 当成几十个独立实验。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1130,4. 对每个 window：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1131,       X ∈ R^{C×T},unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1132,   C = channel 数；,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1133,   T = window 内采样点。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1135,5. 如果 dataset 已有固定 window protocol，沿用现有协议。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1136,   不要为了本轮实验改变 window。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1137,   若某新 dataset 没有现成 protocol，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1138,   默认先使用约 200 ms causal/non-causal evaluation window，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1139,   具体值必须记录。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1141,6. EMG filter 必须符合真实 Nyquist frequency。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1142,   不允许把 250 Hz 数据当 2000 Hz。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1144,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1145,F0. Local / Traditional Signal Detail,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1146,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1148,目的：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1149,保留局部原始生理判别信息，作为高信息量但较 domain-sensitive 的基线。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1151,对每个 channel c：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1153,1. RMS,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1155,    RMS_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1156,      = sqrt(,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1157,          (1/T) Σ_t x_c(t)^2,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1158,        ),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1160,2. MAV,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1162,    MAV_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1163,      = (1/T) Σ_t |x_c(t)|,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1165,"3. Waveform Length, WL",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1167,    WL_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1168,      = Σ_{t=2}^T |x_c(t)-x_c(t-1)|,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1170,"4. Zero Crossing, ZC",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1172,    ZC_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1173,      = Σ_t,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1174,        1[,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1175,          x_t x_{t+1} < 0,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1176,          AND,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1177,          |x_t-x_{t+1}| > τ_ZC,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1178,        ],unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1180,τ_ZC 只能由 train/calibration noise scale 决定，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1181,不要在 test 调。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1183,"5. Slope Sign Change, SSC",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1185,    SSC_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1186,      = Σ_t,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1187,        1[,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1188,          (x_t-x_{t-1})(x_t-x_{t+1}) > 0,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1189,          AND amplitude change > τ_SSC,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1190,        ],unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1192,"6. Willison Amplitude, WAMP",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1194,    WAMP_c,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1195,      = Σ_t 1[,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1196,          |x_t-x_{t-1}| > τ_WAMP,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1197,        ],unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1199,如果当前 R0 已包含其他 validated feature，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1200,继续保留，不要删除。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1202,F0 输出：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1204,    φ_F0 =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1205,      concat[,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1206,"        RMS,",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1207,"        MAV,",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1208,"        WL,",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1209,"        ZC,",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1210,"        SSC,",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1211,"        WAMP,",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1212,        existing_R0_features,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1213,      ],unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1215,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1216,F1. Scale–Pattern / X1-H,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1217,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1219,目的：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1220,消除 contraction intensity 中最主要且已被验证安全的,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1221,global scale nuisance，同时保留跨 channel pattern。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1223,必须首先调用当前 repo 中已经验证的 X1-H 实现。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1225,概念上：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1227,先得到 channel activation vector：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1229,    r =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1230,"    [RMS_1, ..., RMS_C]",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1232,定义 global scale：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1234,    g =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1235,    sqrt(,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1236,      (1/C) Σ_c r_c^2,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1237,    ),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1239,或沿用现有实现中的 equivalent scale。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1241,构造：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1243,    p_c =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1244,      r_c / (g + ε),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1246,所以：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1248,    φ_X1 =,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1249,"      [p_1, ..., p_C]",unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1251,也可以保留：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1253,    log_g = log(g + ε),unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1255,但注意：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1257,- φ_X1 用于 H；,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1258,- log_g 属于 activation/context，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1259,  不要重新混回 H 后破坏 scale invariance。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1261,若仓库 X1-H 使用 L1 / sum-RMS / 其他 normalization，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1262,以当前 validated version 为准，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1263,REPORT 明确记录。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1265,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1266,F2. Spatial Coordination,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1267,--------------------------------------------------,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1269,核心问题：,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1270,不再只看“哪个 channel 多强”，,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1271,而看多 channel 如何共同变化。,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1273,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1274,F2a. Trace-normalized covariance,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
docx_goal.txt,4da8b372c8f07936c1156935114849f85c0d83957c1ecacc6a0b6462bdf3b1f0,1275,====================,unverified,,Requires contextual requirement-by-requirement review; inclusion is not completion.
